iter	Logloss
115	0.4164399271
116	0.4157839999
117	0.4150941407
118	0.4142731388
119	0.4138554157
120	0.4131627527
121	0.4123568963
122	0.4114543327
123	0.4109641711
124	0.4102269889
125	0.4095534434
126	0.4086909239
127	0.4080893522
128	0.4074116615
129	0.4066758501
130	0.4060896044
131	0.4055543667
132	0.4050732843
133	0.4047568831
134	0.4042792171
135	0.4037616708
136	0.4031790204
137	0.402624951
138	0.4024812664
139	0.4020391762
140	0.4014099446
141	0.4011095819
142	0.4005440656
143	0.3998272993
144	0.399291738
145	0.3987175812
146	0.3982488939
147	0.3976403375
148	0.39701258
149	0.3967485531
150	0.3964949837
151	0.3961180328
152	0.3956248003
153	0.3950544525
154	0.3944758347
155	0.3938964658
156	0.3936585997
157	0.3930837664
158	0.3925428174
159	0.39195529
160	0.391664333
161	0.3914135284
162	0.3910720009
163	0.390567062
164	0.3901707181
165	0.3896806894
166	0.389112701
167	0.3888055482
168	0.3883244949
169	0.3878881664
170	0.3875114551
171	0.3869934463
172	0.3867832421
173	0.3863675375
174	0.3859749453
175	0.3857745197
176	0.3856889082
177	0.3854257812
178	0.3849213908
179	0.3845927927
180	0.3842390418
181	0.3840272615
182	0.3836473597
183	0.3833115761
184	0.3829448837
185	0.3828214349
186	0.3824720122
187	0.3821466477
188	0.3816876484
189	0.3814500264
190	0.3811031707
191	0.3805947713
192	0.3802410676
193	0.38009878
194	0.3796568703
195	0.3791927508
196	0.3789500061
197	0.3788449983
198	0.3784623606
199	0.3781510317
200	0.3779042934
201	0.3777927818
202	0.3775948823
203	0.3772865899
204	0.3770669557
205	0.3768443519
206	0.3765655231
207	0.3764553164
208	0.3762712574
209	0.3758323519
210	0.3757091019
211	0.3754627647
212	0.3752458988
213	0.3751024729
214	0.3748695497
215	0.3747693069
216	0.3745508079
217	0.3743443666
218	0.3742269148
219	0.3741246404
220	0.3737095949
221	0.3734763862
222	0.3732863434
223	0.3730517578
224	0.372770773
225	0.3725521774
226	0.3724890932
227	0.3723443107
228	0.3721621995
229	0.3719834169
230	0.3717058338
231	0.3713567262
232	0.3712278857
233	0.3710742522
234	0.3709996284
235	0.3707541412
236	0.3705103497
237	0.3703826277
238	0.3701618087
239	0.3699601118
240	0.3697160184
241	0.3694977633
242	0.3693360611
243	0.3690896631
244	0.3690576197
245	0.3689090588
246	0.3685930438
247	0.3683769278
248	0.3681232746
249	0.3679391488
250	0.3676866094
251	0.3674643581
252	0.3673463032
253	0.3671709433
254	0.3670034847
255	0.3667260103
256	0.3666245931
257	0.3663371784
258	0.3661415678
259	0.3659232507
260	0.3656014919
261	0.3653512055
262	0.3650500873
263	0.36482765
264	0.364539424
265	0.364167771
266	0.364066346
267	0.3639016033
268	0.363746567
269	0.3635399657
270	0.3633581061
271	0.3633457117
272	0.3630724212
273	0.3629044252
274	0.3627257855
275	0.3627031759
276	0.3623414701
277	0.3621590591
278	0.3620574417
279	0.3617967015
280	0.3617851504
281	0.3616606974
282	0.361426202
283	0.3612348756
284	0.3611244612
285	0.3607022456
286	0.3605991986
287	0.3604330059
288	0.3602595672
289	0.3600306854
290	0.3597866849
291	0.3597591223
292	0.359558609
293	0.3594371453
294	0.3592200114
295	0.3589802933
296	0.3587446114
297	0.3584857187
298	0.3583321841
299	0.3582718085
300	0.3581761149
301	0.3581363366
302	0.3580614561
303	0.3578422424
304	0.3575225715
305	0.3574895966
306	0.3572947055
307	0.3570722
308	0.3568871245
309	0.3566763673
310	0.3564331617
311	0.3563103019
312	0.3561667001
313	0.3560718078
314	0.356024697
315	0.3558251476
316	0.355806617
317	0.3556666067
318	0.3555141778
319	0.3552726329
320	0.3551235709
321	0.3549916018
322	0.3548477322
323	0.3547401543
324	0.3546509353
325	0.3544086855
326	0.3542994563
327	0.3541625999
328	0.3539349571
329	0.3537548615
330	0.3536520195
331	0.3535180666
332	0.3533542041
333	0.3532533837
334	0.3531071477
335	0.3529893503
336	0.3528512305
337	0.3527395694
338	0.3526368159
339	0.3525495647
340	0.3525307362
341	0.3524500177
342	0.3524251122
343	0.352317339
344	0.3521242882
345	0.3520362307
346	0.3519287712
347	0.351854564
348	0.3516316564
349	0.3515468051
350	0.3514887385
351	0.3513050788
352	0.351181937
353	0.3510076379
354	0.3509464415
355	0.3508170731
356	0.350633759
357	0.350465423
358	0.3503637426
359	0.3502053397
360	0.3501349454
361	0.350085902
362	0.349896929
363	0.3497235119
364	0.3496838182
365	0.3495759491
366	0.3493646489
367	0.3492662743
368	0.3491782524
369	0.348918355
370	0.3486320734
371	0.3485279705
372	0.3484434139
373	0.3482794081
374	0.3480800641
375	0.3480085925
376	0.3478981113
377	0.3477752721
378	0.3475788408
379	0.3475307116
380	0.3474846894
381	0.3473498545
382	0.347247021
383	0.3470708611
384	0.3467698572
385	0.3466596955
386	0.346609876
387	0.3465143229
388	0.3463772842
389	0.346261933
390	0.3461881903
391	0.346175097
392	0.3461099367
393	0.3459932133
394	0.3458440801
395	0.3457034079
396	0.3456536693
397	0.3456233405
398	0.3456024147
399	0.3456002765
400	0.3454861946
401	0.3453112068
402	0.3451865812
403	0.3450230216
404	0.3448816224
405	0.3447301168
406	0.3447015385
407	0.3446199807
408	0.3445469936
409	0.344534874
410	0.3442926459
411	0.3441269278
412	0.3439942028
413	0.3438776007
414	0.3437466552
415	0.3436013477
416	0.3433793073
417	0.3432203715
418	0.3430862975
419	0.3430034905
420	0.3428343909
421	0.3425211102
422	0.3425089069
423	0.34237974
424	0.3423061589
425	0.3421931088
426	0.3418954433
427	0.3417493466
428	0.3416751924
429	0.3415541082
430	0.3414665063
431	0.3412847448
432	0.341077752
433	0.3410387065
434	0.3409909587
435	0.3409076972
436	0.3407649153
437	0.3406738938
438	0.3405692167
439	0.3403285308
440	0.3402348663
441	0.3402109246
442	0.3401592886
443	0.340049803
444	0.3399945185
445	0.3399540677
446	0.3398703458
447	0.3397887513
448	0.3396346736
449	0.3395101318
450	0.3395033364
451	0.3394089095
452	0.339304618
453	0.3391909772
454	0.3391048231
455	0.3389457324
456	0.3388332902
457	0.338544341
458	0.3385066629
459	0.3384254577
460	0.3383773492
461	0.3381741675
462	0.3379171643
463	0.3377899688
464	0.3377216125
465	0.3376819591
466	0.3375978421
467	0.3375871742
468	0.3374037193
469	0.3372559434
470	0.3372309176
471	0.3370992827
472	0.3370109204
473	0.3369686034
474	0.3368300683
475	0.3366575252
476	0.33657542
477	0.3365107451
478	0.336471403
479	0.3361969923
480	0.3361397815
481	0.3360359964
482	0.3359583348
483	0.3358665917
484	0.3357312599
485	0.3356333928
486	0.3354569564
487	0.3354396904
488	0.3352526999
489	0.3352470511
490	0.3351969721
491	0.3351038177
492	0.3348994554
493	0.3346396171
494	0.334563906
495	0.3343933847
496	0.3340823332
497	0.3339660284
498	0.3338689895
499	0.3337313188
500	0.3335386563
501	0.3333880947
502	0.3332810238
503	0.3331505983
504	0.3331392755
505	0.3330521288
506	0.3329632412
507	0.3328854904
508	0.3326140636
509	0.3325830179
510	0.3325302809
511	0.3324237138
512	0.3322839095
513	0.3321930762
514	0.3321574776
515	0.3321195972
516	0.3319739896
517	0.3318152017
518	0.3316605306
519	0.3315825182
520	0.331521665
521	0.3313317154
522	0.3312519091
523	0.3311741061
524	0.3309856939
525	0.3308585103
526	0.3306654988
527	0.330445662
528	0.3301529436
529	0.3301107094
530	0.3301022122
531	0.3300880064
532	0.3300181285
533	0.3299750079
534	0.3298658669
535	0.3298541418
536	0.329816929
537	0.3297479188
538	0.3295923529
539	0.3293622781
540	0.3292258212
541	0.3292194287
542	0.3290941548
543	0.3290021048
544	0.3288259957
545	0.328716968
546	0.3286902654
547	0.3286494695
548	0.3285268475
549	0.3284767317
550	0.3283373061
551	0.3279938812
552	0.3278809066
553	0.3278268131
554	0.3277605846
555	0.3276783143
556	0.3275846313
557	0.3274417173
558	0.3273478413
559	0.3272935069
560	0.3272420917
561	0.3270786482
562	0.3269400416
563	0.3268133353
564	0.3267412608
565	0.3266715865
566	0.3265103432
567	0.3263346121
568	0.3262603806
569	0.3260988894
570	0.3259811347
571	0.3258614474
572	0.3258384454
573	0.3257609993
574	0.3254990624
575	0.325410865
576	0.3253098011
577	0.3251225804
578	0.3250407151
579	0.3248818312
580	0.3246066238
581	0.3246010141
582	0.3244795088
583	0.3243334955
584	0.3243231853
585	0.324252784
586	0.3240541827
587	0.323952259
588	0.3238551117
589	0.3237804809
590	0.3236332497
591	0.3235981891
592	0.3234921374
593	0.3234071894
594	0.3233381517
595	0.3233307772
596	0.3233091464
597	0.3232264189
598	0.3231637258
599	0.323065182
600	0.3227697355
601	0.3226625658
602	0.3226080302
603	0.3225016963
604	0.3223439047
605	0.3222565016
606	0.3221914664
607	0.3221220757
608	0.3219773718
609	0.3218661001
610	0.3216896279
611	0.3215903041
612	0.3215642264
613	0.3213826145
614	0.321277817
615	0.32124454
616	0.3211510118
617	0.3210769326
618	0.3208985334
619	0.3207589822
620	0.3206044382
621	0.3204400865
622	0.3204007838
623	0.3202512458
624	0.320062301
625	0.319944336
626	0.3198935391
627	0.3198755536
628	0.3197588375
629	0.3196495586
630	0.3194488216
631	0.3194050728
632	0.3193237026
633	0.3191322101
634	0.319024793
635	0.3189181995
636	0.3188285778
637	0.3187655732
638	0.3186657765
639	0.318635076
640	0.318474308
641	0.3184150207
642	0.3183166971
643	0.3182390727
644	0.3180828914
645	0.3179634346
646	0.3177290463
647	0.317602165
648	0.3175045528
649	0.3173892675
650	0.3173547047
651	0.3172477134
652	0.3171375869
653	0.3169761113
654	0.3167631885
655	0.3167229866
656	0.3166349071
657	0.3165822394
658	0.3165301337
659	0.3164601422
660	0.3163437835
661	0.3161930306
662	0.3160497908
663	0.3158695419
664	0.3157520169
665	0.3157443094
666	0.3156647083
667	0.3155812137
668	0.315448291
669	0.3153333163
670	0.3152955034
671	0.3152213929
672	0.315140442
673	0.314854555
674	0.3148437212
675	0.3146964558
676	0.3145884846
677	0.3143950182
678	0.3142023179
679	0.3140849671
680	0.3140214699
681	0.3139365383
682	0.3139292136
683	0.3138342168
684	0.3137940082
685	0.3137207697
686	0.3136351773
687	0.3135686175
688	0.3134757133
689	0.3133534993
690	0.3132094207
691	0.3130599768
692	0.3130516167
693	0.3129855447
694	0.3129046855
695	0.3127917856
696	0.3125869744
697	0.3125236468
698	0.3123655635
699	0.3122157509
700	0.3121540296
701	0.3120296633
702	0.3119265873
703	0.3118182461
704	0.3116342057
705	0.3113334181
706	0.3112092083
707	0.3110446532
708	0.3108709767
709	0.3107527789
710	0.3106351954
711	0.310564328
712	0.3104863628
713	0.3103955686
714	0.3102970099
715	0.3101516698
716	0.3100049314
717	0.3098571797
718	0.3096513707
719	0.3095078059
720	0.3094686218
721	0.3094252125
722	0.3093526005
723	0.3092618315
724	0.3090747554
725	0.3088916285
726	0.3088176101
727	0.3087857276
728	0.3087683661
729	0.3085394387
730	0.3084109809
731	0.3083241301
732	0.3082675091
733	0.308073305
734	0.3080170712
735	0.3078657187
736	0.3077264746
737	0.3074939415
738	0.3072788627
739	0.3071470397
740	0.3071262876
741	0.3069458176
742	0.3069397936
743	0.3069233911
744	0.3068571686
745	0.3066590128
746	0.3065888595
747	0.3064243661
748	0.3063152176
749	0.3062167847
750	0.3061074222
751	0.3060089217
752	0.3059293486
753	0.3058784506
754	0.3057486945
755	0.3055408265
756	0.3053406067
757	0.3051834017
758	0.3050827048
759	0.3050217423
760	0.304906137
761	0.304823367
762	0.3048108445
763	0.3047226054
764	0.3046798484
765	0.304522438
766	0.30444519
767	0.3043936333
768	0.3042321227
769	0.3041494468
770	0.3039983775
771	0.3039586307
772	0.3038623492
773	0.3037262459
774	0.3036323962
775	0.3035784811
776	0.3034230602
777	0.3033362902
778	0.303228599
779	0.3030616524
780	0.3029128333
781	0.3027383469
782	0.3026605927
783	0.3025223108
784	0.3024279525
785	0.3023574347
786	0.3022204741
787	0.3021156716
788	0.3020206772
789	0.3018905576
790	0.3017911483
791	0.3017088039
792	0.3016153124
793	0.3014182039
794	0.3013762051
795	0.3013464269
796	0.3013115356
797	0.3012356344
798	0.3012032791
799	0.3010876537
800	0.3009773552
801	0.300779753
802	0.3007169917
803	0.3006514385
804	0.3005339706
805	0.3003526151
806	0.3003182342
807	0.3002315128
808	0.3000872686
809	0.2999765897
810	0.2998059558
811	0.2995700581
812	0.2994833226
813	0.2993764938
814	0.2992995511
815	0.2990409012
816	0.2989769014
817	0.2988040389
818	0.2986732054
819	0.2986259995
820	0.298584983
821	0.2985115836
822	0.29841869
823	0.2982653133
824	0.2981551052
825	0.2980390243
826	0.2980033802
827	0.2979670358
828	0.2978955163
829	0.2977547768
830	0.2976271265
831	0.2974502397
832	0.2973940946
833	0.297335899
834	0.2971483053
835	0.2970968919
836	0.2969104656
837	0.2968094744
838	0.2966480932
839	0.2965747229
840	0.2965210656
841	0.2964804736
842	0.2963049708
843	0.2960939008
844	0.295952343
845	0.2958759353
846	0.295779167
847	0.2956140382
848	0.295508668
849	0.2953116407
850	0.2952370277
851	0.2951399053
852	0.2950772047
853	0.2950142963
854	0.2949138889
855	0.2948698273
856	0.2947563101
857	0.2946640238
858	0.2945367536
859	0.2944676108
860	0.2943606182
861	0.294315019
862	0.2941859552
863	0.2940231754
864	0.2939689886
865	0.2937872304
866	0.2937317719
867	0.2936741215
868	0.2935568861
869	0.2934173609
870	0.2932626783
871	0.2931426312
872	0.2930281581
873	0.2929569166
874	0.2928324
875	0.2925519219
876	0.292461529
877	0.2924121763
878	0.2923596476
879	0.2922119314
880	0.2920686554
881	0.291974683
882	0.291916188
883	0.2918598134
884	0.2917196177
885	0.2916047005
886	0.291550345
887	0.2913024207
888	0.2912197958
889	0.2910100074
890	0.2909466508
891	0.2908510265
892	0.2907456909
893	0.2907070339
894	0.2906917039
895	0.2905457992
896	0.2904365233
897	0.2902405824
898	0.2900477722
899	0.2899236447
900	0.289651056
901	0.2895854368
902	0.289520128
903	0.2893315717
904	0.2892732579
905	0.2891158818
906	0.2890575746
907	0.2888944357
908	0.2888525922
909	0.2887852594
910	0.2886459985
911	0.2885194213
912	0.2883999676
913	0.2882335685
914	0.2882085703
915	0.2881272479
916	0.2880707616
917	0.2879803852
918	0.2879146717
919	0.2878439703
920	0.2877405654
921	0.2876765475
922	0.2875786191
923	0.2872735134
924	0.2869538338
925	0.2867003018
926	0.2866108109
927	0.2863516745
928	0.2862464801
929	0.2861594096
930	0.2860556371
931	0.2858003683
932	0.2856877924
933	0.2856579184
934	0.2855954194
935	0.285530277
936	0.2852270212
937	0.2851772146
938	0.285099734
939	0.2850514082
940	0.2850164092
941	0.2849463116
942	0.2848685716
943	0.2848228819
944	0.2847643387
945	0.284704323
946	0.2844935548
947	0.2844193178
948	0.2842785874
949	0.284244323
950	0.284194003
951	0.2839289053
952	0.2836849571
953	0.2835287591
954	0.2834789792
955	0.2833688844
956	0.2833144533
957	0.2832683921
958	0.2832025962
959	0.2831614656
960	0.2831168512
961	0.283021256
962	0.2829809308
963	0.2828212517
964	0.2827542786
965	0.2826561509
966	0.2824321276
967	0.2823624953
968	0.2822576463
969	0.282004156
970	0.2818532223
971	0.2817719799
972	0.2815658597
973	0.2815060765
974	0.2813209035
975	0.2812481635
976	0.2810642919
977	0.2810016633
978	0.2809162146
979	0.2807661768
980	0.2806654791
981	0.2806062713
982	0.2805395978
983	0.2804743696
984	0.2804074804
985	0.2803553488
986	0.2802850807
987	0.2802013786
988	0.2801449001
989	0.2800483984
990	0.2799595827
991	0.2798792235
992	0.279822766
993	0.2797580032
994	0.2796016831
995	0.279348348
996	0.2792865966
997	0.2792356011
998	0.2791514261
999	0.2789731678
