iter	Logloss
628	0.3111937491
629	0.3110237483
630	0.3108790647
631	0.3106698856
632	0.3105804378
633	0.3103908168
634	0.3102845547
635	0.3101268827
636	0.3098311446
637	0.3097220449
638	0.3095910143
639	0.3094846634
640	0.3093216947
641	0.3091650361
642	0.309071687
643	0.3088781055
644	0.3088671525
645	0.3086917903
646	0.3084946835
647	0.3084107059
648	0.3083916719
649	0.3082809532
650	0.3082623857
651	0.3081092376
652	0.3079130193
653	0.3076822857
654	0.3074944606
655	0.3073156254
656	0.307298812
657	0.3071848724
658	0.3071607977
659	0.3070336902
660	0.3069545672
661	0.3069029349
662	0.3067701232
663	0.3066885831
664	0.3065893735
665	0.3065157114
666	0.3063643336
667	0.3061477243
668	0.3060002417
669	0.3058562259
670	0.3057922283
671	0.3056201218
672	0.3054666208
673	0.3054418875
674	0.3051626089
675	0.3050744074
676	0.3050164267
677	0.304932114
678	0.3047152611
679	0.3045269182
680	0.3043089316
681	0.304286455
682	0.3042077865
683	0.3041354635
684	0.3040525949
685	0.3039886482
686	0.3039538669
687	0.3037557142
688	0.3036369528
689	0.3034806554
690	0.3033484281
691	0.3032145713
692	0.3031992627
693	0.3030975718
694	0.3030245138
695	0.3028226865
696	0.3026408831
697	0.302545383
698	0.3025208298
699	0.3024606855
700	0.3023891737
701	0.3023360191
702	0.3022667907
703	0.3022253069
704	0.3020341804
705	0.3018630457
706	0.3018359422
707	0.3017197987
708	0.3016167447
709	0.3016037942
710	0.3014636195
711	0.3013962863
712	0.3013147011
713	0.3011710166
714	0.3011352316
715	0.3010184037
716	0.3009781892
717	0.3008507041
718	0.3008461632
719	0.300723056
720	0.3006141723
721	0.3004590884
722	0.3002832986
723	0.3002758922
724	0.3002003676
725	0.3001557564
726	0.3000169447
727	0.2999200516
728	0.299671943
729	0.2995905469
730	0.2995275087
731	0.2994992857
732	0.2994350428
733	0.2993865234
734	0.2992927377
735	0.299091177
736	0.2989529568
737	0.2988836742
738	0.2988358853
739	0.2987388906
740	0.2986436867
741	0.2985844288
742	0.2984854101
743	0.2983906124
744	0.298339329
745	0.2982723878
746	0.2982126015
747	0.2981110688
748	0.2980585867
749	0.2979294508
750	0.297877659
751	0.2976947884
752	0.2975531575
753	0.2974227554
754	0.2973284331
755	0.2972667954
756	0.2971252033
757	0.2970971715
758	0.2968690749
759	0.2968382915
760	0.2966876681
761	0.2966561737
762	0.2964522474
763	0.2964331068
764	0.2963617132
765	0.2963014417
766	0.2962009727
767	0.296173407
768	0.2959844432
769	0.2958821271
770	0.2957619742
771	0.2957234754
772	0.2956873951
773	0.2955968275
774	0.2954368509
775	0.2953602878
776	0.2953050448
777	0.2951476397
778	0.2950966544
779	0.2950275326
780	0.2949692794
781	0.2948999134
782	0.2948489939
783	0.2946777664
784	0.2943981103
785	0.294379328
786	0.2943145664
787	0.2941640644
788	0.2940816711
789	0.2940271763
790	0.2937187143
791	0.2936576598
792	0.2935346755
793	0.293448832
794	0.2931276033
795	0.293121408
796	0.2930575119
797	0.2930024254
798	0.2928859318
799	0.2927363685
800	0.2925587216
801	0.2925108913
802	0.2923391913
803	0.2922307256
804	0.2921594569
805	0.2921248961
806	0.2920791969
807	0.2920238651
808	0.2919306748
809	0.2917087123
810	0.291489547
811	0.2913989947
812	0.2911527219
813	0.2910506681
814	0.2909404003
815	0.2909124235
816	0.2907973869
817	0.290732219
818	0.2906765848
819	0.2905688788
820	0.2905097369
821	0.2904477493
822	0.2903477666
823	0.2902905867
824	0.2901486139
825	0.2900549778
826	0.2899537493
827	0.2896394305
828	0.2895772888
829	0.2895327457
830	0.2894792699
831	0.2894151348
832	0.2892972387
833	0.28893681
834	0.28872926
835	0.2886785489
836	0.2885645337
837	0.2884853416
838	0.2884382354
839	0.2883113479
840	0.2882262912
841	0.288071165
842	0.287933218
843	0.2879003818
844	0.2878008978
845	0.2876778075
846	0.2875742376
847	0.2875431952
848	0.287327239
849	0.2872728778
850	0.2872063671
851	0.2870818845
852	0.2869034519
853	0.2866895474
854	0.2865708325
855	0.286441561
856	0.2862859245
857	0.286180816
858	0.2861607816
859	0.2860451634
860	0.2859931328
861	0.2859618067
862	0.2859175812
863	0.2857718076
864	0.2856751916
865	0.2855190165
866	0.2853001902
867	0.2851291857
868	0.2849228858
869	0.2847742506
870	0.2846611331
871	0.2845508202
872	0.2845008964
873	0.2844751742
874	0.2843624341
875	0.2842920285
876	0.2841234726
877	0.2839608486
878	0.2838975728
879	0.2837665837
880	0.2836765885
881	0.2834971971
882	0.2834247826
883	0.2833092719
884	0.2832642436
885	0.2830852703
886	0.2830322535
887	0.2828459358
888	0.282774446
889	0.2826212398
890	0.2824737465
891	0.2824239
892	0.282316685
893	0.2822193726
894	0.2821295537
895	0.2820627551
896	0.2819531724
897	0.28194453
898	0.2818572079
899	0.2817748502
900	0.2816247087
901	0.2814348193
902	0.2811509414
903	0.2808658931
904	0.2806060685
905	0.2805121215
906	0.2804045781
907	0.2802548866
908	0.2800709269
909	0.2799555739
910	0.2798460714
911	0.279783696
912	0.2796969652
913	0.2796078464
914	0.279562682
915	0.2793863102
916	0.2793587178
917	0.2792415676
918	0.2790380006
919	0.2789236437
920	0.2785948167
921	0.2785199545
922	0.2782878923
923	0.2781927282
924	0.2781423065
925	0.2779150902
926	0.2776812716
927	0.2776392486
928	0.2776035165
929	0.2775312326
930	0.2774125727
931	0.2773596466
932	0.2772553018
933	0.2772099984
934	0.2771338884
935	0.2770809891
936	0.2770459835
937	0.276976523
938	0.276906713
939	0.2768112879
940	0.2767589126
941	0.2766963741
942	0.2764026354
943	0.2762916818
944	0.2762121292
945	0.2761007164
946	0.2760393241
947	0.2759788892
948	0.2759344396
949	0.2758434885
950	0.2757888825
951	0.2757015356
952	0.275634291
953	0.2753366671
954	0.2750400922
955	0.2748226572
956	0.2746776154
957	0.2745338862
958	0.2743932438
959	0.2742519063
960	0.2740960504
961	0.27388013
962	0.2738308681
963	0.2737356924
964	0.2736542664
965	0.2735652804
966	0.2735268662
967	0.2734595859
968	0.2732295857
969	0.2729985356
970	0.2729016689
971	0.2728116993
972	0.2727263702
973	0.2726623656
974	0.2726224342
975	0.2725826847
976	0.2725417994
977	0.2721820591
978	0.2720768979
979	0.2720450318
980	0.271777004
981	0.2716408135
982	0.2714390531
983	0.271346939
984	0.271211092
985	0.2710067316
986	0.2709399978
987	0.2706729569
988	0.2705529453
989	0.2704930391
990	0.2704179525
991	0.2703692105
992	0.2701701755
993	0.2701007877
994	0.2700454759
995	0.2699859509
996	0.2696893493
997	0.2695142
998	0.2694702538
999	0.2694037989
